"","id_parcelle","code_parcelle","region_biogeo","Soil_Sand_content","Soil_Nitrogen","Soil_Ph_h2o","Soil_Bulk_density","temp_moy_an","temp_range_an","precip_an","xPCA_pays","ShannonCultureTOT","Bordure_Adj_BandeHerbeuse","Bordure_Adj_Zone_humide","Bordure_Adj_Prairie","Bordure_Adj_Autres","Bordure_Adj_HaieBois","Bordure_Adj_BatiRoute","Bordure_Adj_Culture","clust"
"17","17","PCS3","BPS",3.26158440451333,-1.46195208710943,0.724593312567701,0.380443737404018,0.12836858075229,0.0405431857770915,-1.09329517120111,-0.653520137803719,1.10371596405522,3.66467584081374,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,-0.991638620225772,"2"
"18","18","PDL22","BPS",0.952074690456506,-0.0764379443907673,-0.702671264204285,-0.754394980349638,0.0638431348725368,-0.146025846339896,-1.12355741953594,-1.14820382706676,0.661670871900142,0.573327487242403,1.90341497349262,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"2"
"19","19","Centre30","BPS",-0.420316891289012,-0.659233575851793,-1.65418098205228,-1.07863461399354,-0.516885878045244,0.0778569922004891,-0.979811739945487,1.10309054622657,0.268184411071813,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"20","20","3604","BPS",0.885503457013626,0.946203446663485,-0.583732549473287,0.86680318786987,-0.000682311007216552,0.189798411470682,-0.00385423114714349,0.526509188851985,-0.139126176142252,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"21","21","12ENICA10004","ZNE",-1.04506231282988,0.528349975049919,0.129899738912707,0.380443737404018,-0.64593676980475,0.52562266928126,-0.783107125769077,0.252903107957784,0.543033788921751,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"22","22","AQ023","ZSO",-1.07578749749583,-0.0984302323704286,1.2003481714917,1.02892300469182,1.03172482306884,0.488308862857863,0.13989144844331,0.395391717160045,1.44844998808941,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,-1.27958338998963,-0.991638620225772,"3"
"23","23","IF_077_02","BPS",-0.896557253611151,-0.28536468019755,1.0814094567607,1.02892300469182,-0.45236043216549,0.227112217894079,-1.01007398828032,1.23764164594271,0.232472086235161,0.573327487242403,-0.469213923698181,-0.399567779875448,6.10050419112449,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"24","24","12ENICA51009","ZNE",0.42462568702446,0.341415527222798,1.0814094567607,-0.592275163527687,-0.774987661564257,0.189798411470682,-0.896590557024698,-1.80523831540885,-2.59766910602985,3.66467584081374,1.90341497349262,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"2"
"25","25","MAIADU1","MA",0.204428530251858,0.0665119274770314,-1.05948740839728,-1.72711388128134,-0.25878409452623,-2.04902997393317,0.752701977223666,-0.502359908469864,-0.490204239600955,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"1"
"26","26","Centre37","BPS",-0.89143638950016,1.60597208605332,-1.05948740839728,0.542563554225969,-0.710462215684504,0.00322937935369396,-1.18408191620561,1.94417507844545,-0.428917672815328,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"27","27","Centre34","BPS",-0.717327009726475,-0.868160311658575,-1.05948740839728,-0.592275163527687,-0.774987661564257,-0.0340844270697036,-1.29756534746123,0.488727874743792,-0.1725534603025,1.60377693843285,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"28","28","Centre33","BPS",-1.17820477971564,-0.824175735699253,-0.940548693666283,1.02892300469182,-0.710462215684504,0.0405431857770915,-1.1765163541219,1.75925121851665,0.158060133349749,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,-0.991638620225772,"3"
"29","29","AL007","ZNE",0.209549394362849,-1.00011403953654,1.55716431568469,-0.592275163527687,-0.45236043216549,1.12264357205562,-0.268648904076927,-0.27197851370661,-1.03272315782509,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,-0.991638620225772,"2"
"30","30","IF_077_08","BPN",0.455350871690404,-0.857164167668744,-0.107977690549291,0.0562041037601164,-0.64593676980475,0.115170798623887,-0.972246177861779,1.62177674629358,-0.385701889339475,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"31","31","IF_077_07","ZNE",-0.850469476612234,-0.670229719841623,0.486715883105703,0.542563554225969,-0.710462215684504,0.152484605047284,-0.805803812020201,1.15520669628514,-0.31433013537249,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"32","32","Centre17","BPS",-0.952886758832049,-0.164407096309413,0.367777168374704,0.380443737404018,-0.45236043216549,0.115170798623887,-1.15381966787077,1.62079650582476,0.373854122228299,-0.457121963948044,-0.469213923698181,1.573332974449,-0.163615054934373,1.4228367937674,-1.27958338998963,1.00655047917654,"3"
"33","33","Centre09","BPS",0.0661651992551079,0.0665119274770314,-0.107977690549291,1.02892300469182,-0.0652077568869699,0.0778569922004891,-1.01007398828032,0.759475641846271,0.21062541291945,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"3"
"34","34","PCV4","ZSO",1.40271073222369,-1.25302535130265,0.248838453643706,0.218323920582067,0.709097593670071,-0.817674361961053,0.540866238879839,0.252844897328076,1.24046018805866,0.573327487242403,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"2"
"35","35","PCB11","MA",-0.430558619510994,-0.791187303729761,-0.583732549473287,-0.430155346705736,-0.323309540405983,-0.0713982334931012,0.313899376368596,-0.0416110867386229,0.195944459061516,-0.457121963948044,1.90341497349262,-0.399567779875448,-0.163615054934373,1.4228367937674,0.78004633083452,1.00655047917654,"3"
"36","36","PCB12","BPS",0.342691861248608,1.10014946252111,-0.940548693666283,-0.268035529883785,-0.25878409452623,-0.0340844270697036,0.0415391413551051,0.450285450262183,0.477672972024654,-0.457121963948044,1.90341497349262,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
"37","37","14ENICA08005","ZNE",-1.15260045916069,-0.494291416004333,0.724593312567701,1.02892300469182,-0.774987661564257,0.152484605047284,-0.109772100319057,0.999504756052204,0.759521646438176,1.60377693843285,-0.469213923698181,-0.399567779875448,-0.163615054934373,1.4228367937674,-1.27958338998963,-0.991638620225772,"3"
"38","38","PIC18","ZNE",-0.123306772851549,-0.747202727770438,0.962470742029699,1.02892300469182,-0.774987661564257,-0.0340844270697036,-0.760410439517953,1.77012569831166,0.769890351185722,-0.457121963948044,1.90341497349262,-0.399567779875448,-0.163615054934373,-0.701510062665263,-1.27958338998963,1.00655047917654,"3"
"39","39","RC18","BPS",0.199307666140867,-0.0654418004009366,1.0814094567607,0.542563554225969,-0.45236043216549,0.115170798623887,-1.13112298161965,1.10111231843759,0.161680825726191,-0.457121963948044,-0.469213923698181,-0.399567779875448,-0.163615054934373,-0.701510062665263,0.78004633083452,1.00655047917654,"3"
